task_id,batch_time,samples_in_batch
batch_0_0,97.18346166610718,8
batch_0_1,104.8452582359314,8
batch_0_2,118.75906777381897,8
batch_0_3,97.30047249794006,8
batch_0_4,161.51233959197998,8
batch_0_5,119.3010663986206,8
batch_0_6,103.74226784706116,8
batch_0_7,108.62306880950928,8
batch_0_8,187.03934741020203,8
batch_0_9,187.05826926231384,8
batch_0_10,166.0032923221588,8
batch_0_11,192.60647177696228,8
batch_0_12,115.41241574287415,8
batch_0_13,179.55386519432068,8
batch_0_14,192.25693368911743,8
batch_0_15,175.2200801372528,8
batch_0_16,225.68902850151062,8
batch_0_17,139.44830989837646,8
batch_0_18,138.11151385307312,8
batch_0_19,175.41203355789185,8
batch_0_20,69.92127799987793,4
batch_1_0,95.45178437232971,8
batch_1_1,104.77204871177673,8
batch_1_2,118.76614356040955,8
batch_1_3,97.24990510940552,8
batch_1_4,161.5471158027649,8
batch_1_5,119.32907629013062,8
batch_1_6,103.76228094100952,8
batch_1_7,108.64550185203552,8
batch_1_8,187.05778336524963,8
batch_1_9,187.10512566566467,8
batch_1_10,166.04005312919617,8
batch_1_11,192.64182209968567,8
batch_1_12,115.4444649219513,8
batch_1_13,179.59693670272827,8
batch_1_14,192.24031686782837,8
batch_1_15,175.18414545059204,8
batch_1_16,225.74282383918762,8
batch_1_17,140.7293004989624,8
batch_1_18,139.41563391685486,8
batch_1_19,177.03621006011963,8
batch_1_20,70.4865505695343,4
batch_2_0,96.31681609153748,8
batch_2_1,105.63136410713196,8
batch_2_2,119.7917582988739,8
batch_2_3,98.11418294906616,8
batch_2_4,163.0675675868988,8
batch_2_5,120.40258979797363,8
batch_2_6,104.66019129753113,8
batch_2_7,109.61412382125854,8
batch_2_8,188.83358764648438,8
batch_2_9,188.94214177131653,8
batch_2_10,167.66848349571228,8
batch_2_11,194.44734382629395,8
batch_2_12,116.50589680671692,8
batch_2_13,181.3950755596161,8
batch_2_14,194.18094301223755,8
batch_2_15,175.75226950645447,8
batch_2_16,225.66653037071228,8
batch_2_17,139.38072299957275,8
batch_2_18,138.1108615398407,8
batch_2_19,175.3145170211792,8
batch_2_20,69.88319730758667,4
batch_3_0,95.37614250183105,8
batch_3_1,104.73175501823425,8
batch_3_2,118.66928148269653,8
batch_3_3,97.26044535636902,8
batch_3_4,161.49789834022522,8
batch_3_5,119.33498930931091,8
batch_3_6,103.68906092643738,8
batch_3_7,108.60704755783081,8
batch_3_8,187.062397480011,8
batch_3_9,187.08543848991394,8
batch_3_10,166.07248783111572,8
