task_id,batch_time,samples_in_batch
batch_0_0,8.568761587142944,8
batch_0_1,7.742719411849976,8
batch_0_2,8.098234176635742,8
batch_0_3,7.562217473983765,8
batch_0_4,9.3269784450531,8
batch_0_5,8.11915111541748,8
batch_0_6,7.701280832290649,8
batch_0_7,7.8422510623931885,8
batch_0_8,10.05914831161499,8
batch_0_9,10.053467988967896,8
batch_0_10,9.48099136352539,8
batch_0_11,10.239929914474487,8
batch_0_12,8.002031564712524,8
batch_0_13,9.843122482299805,8
batch_0_14,10.225528001785278,8
batch_0_15,9.719275951385498,8
batch_0_16,11.198251485824585,8
batch_0_17,8.678487300872803,8
batch_0_18,8.623636245727539,8
batch_0_19,9.722055435180664,8
batch_0_20,7.03997802734375,4
batch_1_0,7.508729934692383,8
batch_1_1,7.747542142868042,8
batch_1_2,8.089070796966553,8
batch_1_3,7.526050806045532,8
batch_1_4,9.310746192932129,8
batch_1_5,8.106154918670654,8
batch_1_6,7.686819076538086,8
batch_1_7,7.858006715774536,8
batch_1_8,10.057614088058472,8
batch_1_9,10.06013035774231,8
batch_1_10,9.470314264297485,8
batch_1_11,10.232490301132202,8
batch_1_12,7.994075536727905,8
batch_1_13,9.842682838439941,8
batch_1_14,10.218337059020996,8
batch_1_15,9.715599775314331,8
batch_1_16,11.185170412063599,8
batch_1_17,8.681355237960815,8
batch_1_18,8.623798847198486,8
batch_1_19,9.727287530899048,8
batch_1_20,7.013929843902588,4
batch_2_0,7.50918173789978,8
batch_2_1,7.748065233230591,8
batch_2_2,8.099106788635254,8
batch_2_3,7.558905124664307,8
batch_2_4,9.321776390075684,8
batch_2_5,8.102955102920532,8
batch_2_6,7.697477340698242,8
batch_2_7,7.826359510421753,8
batch_2_8,10.065141201019287,8
batch_2_9,10.064201831817627,8
batch_2_10,9.474799156188965,8
batch_2_11,10.230413436889648,8
batch_2_12,8.003623485565186,8
batch_2_13,9.836876392364502,8
batch_2_14,10.221181869506836,8
batch_2_15,9.715518236160278,8
batch_2_16,11.193265438079834,8
batch_2_17,8.68348217010498,8
batch_2_18,8.626864910125732,8
batch_2_19,9.722538232803345,8
batch_2_20,6.972578763961792,4
batch_3_0,7.476333141326904,8
batch_3_1,7.732670068740845,8
batch_3_2,8.095429182052612,8
batch_3_3,7.5370566844940186,8
batch_3_4,9.314646244049072,8
