task_id,batch_time,samples_in_batch
batch_0_0,93.48648238182068,8
batch_0_1,100.78164434432983,8
batch_0_2,114.1583456993103,8
batch_0_3,93.65505170822144,8
batch_0_4,155.7569944858551,8
batch_0_5,114.63673496246338,8
batch_0_6,99.7991111278534,8
batch_0_7,104.41487193107605,8
batch_0_8,180.75395011901855,8
batch_0_9,180.76269435882568,8
batch_0_10,160.17160272598267,8
batch_0_11,186.23444437980652,8
batch_0_12,110.80675983428955,8
batch_0_13,173.27699375152588,8
batch_0_14,185.7620768547058,8
batch_0_15,168.81631898880005,8
batch_0_16,218.45613169670105,8
batch_0_17,134.1230046749115,8
batch_0_18,132.7941496372223,8
batch_0_19,169.27476382255554,8
batch_0_20,67.46997928619385,4
batch_1_0,91.78092074394226,8
batch_1_1,100.7748475074768,8
batch_1_2,114.15627384185791,8
batch_1_3,93.65837001800537,8
batch_1_4,155.76797103881836,8
batch_1_5,114.62968444824219,8
batch_1_6,99.8126151561737,8
batch_1_7,104.42847037315369,8
batch_1_8,180.7309045791626,8
batch_1_9,180.68879556655884,8
batch_1_10,160.1141848564148,8
batch_1_11,186.20975613594055,8
batch_1_12,110.80527234077454,8
batch_1_13,173.29238176345825,8
batch_1_14,185.79342222213745,8
batch_1_15,168.8172845840454,8
batch_1_16,218.4718952178955,8
batch_1_17,134.1341953277588,8
batch_1_18,132.76824760437012,8
batch_1_19,169.2570207118988,8
batch_1_20,67.4645004272461,4
batch_2_0,91.77575397491455,8
batch_2_1,100.76120448112488,8
batch_2_2,114.16458320617676,8
batch_2_3,93.66364598274231,8
batch_2_4,155.77163171768188,8
batch_2_5,114.64317584037781,8
batch_2_6,99.79785060882568,8
batch_2_7,104.41739988327026,8
batch_2_8,180.74904012680054,8
batch_2_9,180.75468587875366,8
batch_2_10,160.1790018081665,8
batch_2_11,186.24367666244507,8
batch_2_12,110.81724739074707,8
batch_2_13,173.32714247703552,8
batch_2_14,185.95739316940308,8
batch_2_15,168.8122239112854,8
batch_2_16,218.4397256374359,8
batch_2_17,134.15763998031616,8
batch_2_18,132.7537100315094,8
batch_2_19,169.2484679222107,8
batch_2_20,67.44658589363098,4
batch_3_0,91.80377435684204,8
batch_3_1,100.7880790233612,8
batch_3_2,114.15548753738403,8
batch_3_3,93.6765193939209,8
batch_3_4,155.76149249076843,8
batch_3_5,114.63039636611938,8
batch_3_6,99.79636454582214,8
batch_3_7,104.41763234138489,8
batch_3_8,180.74312448501587,8
batch_3_9,180.7452039718628,8
batch_3_10,160.15297174453735,8
batch_3_11,186.21126675605774,8
batch_3_12,110.82848596572876,8
batch_3_13,173.30053162574768,8
batch_3_14,185.7769639492035,8
batch_3_15,168.81184458732605,8
batch_3_16,218.44930934906006,8
batch_3_17,134.10331630706787,8
batch_3_18,132.74922561645508,8
batch_3_19,169.2317521572113,8
batch_3_20,67.46266651153564,4
batch_4_0,91.7567024230957,8
batch_4_1,100.74810409545898,8
batch_4_2,114.16270637512207,8
batch_4_3,93.6534492969513,8
batch_4_4,155.7583818435669,8
batch_4_5,114.63841891288757,8
batch_4_6,99.78504061698914,8
batch_4_7,104.44133734703064,8
batch_4_8,180.7701449394226,8
batch_4_9,180.79199814796448,8
batch_4_10,160.18860173225403,8
batch_4_11,186.23151111602783,8
batch_4_12,110.82233095169067,8
batch_4_13,173.33569145202637,8
batch_4_14,185.79942893981934,8
batch_4_15,168.81589007377625,8
batch_4_16,218.46630549430847,8
batch_4_17,134.12684845924377,8
batch_4_18,132.7569875717163,8
batch_4_19,169.2820897102356,8
batch_4_20,67.47006392478943,4
batch_5_0,91.78390312194824,8
batch_5_1,100.76132345199585,8
batch_5_2,114.15574812889099,8
batch_5_3,93.69884300231934,8
batch_5_4,155.76952862739563,8
batch_5_5,114.64363098144531,8
batch_5_6,99.78299379348755,8
batch_5_7,104.4119074344635,8
batch_5_8,180.73376655578613,8
batch_5_9,180.7493770122528,8
batch_5_10,160.16926312446594,8
batch_5_11,186.199627161026,8
batch_5_12,110.81702828407288,8
batch_5_13,173.3129141330719,8
batch_5_14,185.7816252708435,8
batch_5_15,168.79517269134521,8
batch_5_16,218.41435432434082,8
batch_5_17,134.09595131874084,8
batch_5_18,132.7322540283203,8
batch_5_19,169.21388053894043,8
batch_5_20,67.46235466003418,4
batch_6_0,91.7732150554657,8
batch_6_1,100.76948380470276,8
batch_6_2,114.30459332466125,8
batch_6_3,93.64113855361938,8
batch_6_4,155.75207471847534,8
batch_6_5,114.61177468299866,8
batch_6_6,99.7703275680542,8
batch_6_7,104.4096040725708,8
batch_6_8,180.7254776954651,8
batch_6_9,180.73660445213318,8
batch_6_10,160.14427018165588,8
batch_6_11,186.18809628486633,8
batch_6_12,110.79514288902283,8
batch_6_13,173.31537795066833,8
batch_6_14,185.76726245880127,8
batch_6_15,168.80848956108093,8
batch_6_16,218.43683075904846,8
batch_6_17,134.10991096496582,8
batch_6_18,132.73505687713623,8
batch_6_19,169.21620416641235,8
batch_6_20,67.4527370929718,4
batch_7_0,91.76526093482971,8
batch_7_1,100.75469851493835,8
batch_7_2,114.13415217399597,8
batch_7_3,93.64435076713562,8
batch_7_4,155.75655341148376,8
batch_7_5,114.63339471817017,8
batch_7_6,99.78575921058655,8
batch_7_7,104.40161299705505,8
batch_7_8,180.74096655845642,8
batch_7_9,180.74853897094727,8
batch_7_10,160.14639925956726,8
batch_7_11,186.18780612945557,8
batch_7_12,110.79258584976196,8
batch_7_13,173.2649598121643,8
batch_7_14,185.7590389251709,8
batch_7_15,168.78765892982483,8
batch_7_16,218.45401430130005,8
batch_7_17,134.10979986190796,8
batch_7_18,132.74966025352478,8
batch_7_19,169.25533986091614,8
batch_7_20,67.4573323726654,4
batch_8_0,91.77618384361267,8
batch_8_1,100.76307940483093,8
batch_8_2,114.15718007087708,8
batch_8_3,93.64795660972595,8
batch_8_4,155.75390553474426,8
batch_8_5,114.62843298912048,8
batch_8_6,99.79750084877014,8
batch_8_7,104.4236490726471,8
batch_8_8,180.77236652374268,8
