task_id,batch_time,samples_in_batch,time_per_sample
HumanEval/0,222.64607000350952,164,1.3575979878262776
HumanEval/1,222.64607000350952,164,1.3575979878262776
HumanEval/2,222.64607000350952,164,1.3575979878262776
HumanEval/3,222.64607000350952,164,1.3575979878262776
HumanEval/4,222.64607000350952,164,1.3575979878262776
HumanEval/5,222.64607000350952,164,1.3575979878262776
HumanEval/6,222.64607000350952,164,1.3575979878262776
HumanEval/7,222.64607000350952,164,1.3575979878262776
HumanEval/8,222.64607000350952,164,1.3575979878262776
HumanEval/9,222.64607000350952,164,1.3575979878262776
HumanEval/10,222.64607000350952,164,1.3575979878262776
HumanEval/11,222.64607000350952,164,1.3575979878262776
HumanEval/12,222.64607000350952,164,1.3575979878262776
HumanEval/13,222.64607000350952,164,1.3575979878262776
HumanEval/14,222.64607000350952,164,1.3575979878262776
HumanEval/15,222.64607000350952,164,1.3575979878262776
HumanEval/16,222.64607000350952,164,1.3575979878262776
HumanEval/17,222.64607000350952,164,1.3575979878262776
HumanEval/18,222.64607000350952,164,1.3575979878262776
HumanEval/19,222.64607000350952,164,1.3575979878262776
HumanEval/20,222.64607000350952,164,1.3575979878262776
HumanEval/21,222.64607000350952,164,1.3575979878262776
HumanEval/22,222.64607000350952,164,1.3575979878262776
HumanEval/23,222.64607000350952,164,1.3575979878262776
HumanEval/24,222.64607000350952,164,1.3575979878262776
HumanEval/25,222.64607000350952,164,1.3575979878262776
HumanEval/26,222.64607000350952,164,1.3575979878262776
HumanEval/27,222.64607000350952,164,1.3575979878262776
HumanEval/28,222.64607000350952,164,1.3575979878262776
HumanEval/29,222.64607000350952,164,1.3575979878262776
HumanEval/30,222.64607000350952,164,1.3575979878262776
HumanEval/31,222.64607000350952,164,1.3575979878262776
HumanEval/32,222.64607000350952,164,1.3575979878262776
HumanEval/33,222.64607000350952,164,1.3575979878262776
HumanEval/34,222.64607000350952,164,1.3575979878262776
HumanEval/35,222.64607000350952,164,1.3575979878262776
HumanEval/36,222.64607000350952,164,1.3575979878262776
HumanEval/37,222.64607000350952,164,1.3575979878262776
HumanEval/38,222.64607000350952,164,1.3575979878262776
HumanEval/39,222.64607000350952,164,1.3575979878262776
HumanEval/40,222.64607000350952,164,1.3575979878262776
HumanEval/41,222.64607000350952,164,1.3575979878262776
HumanEval/42,222.64607000350952,164,1.3575979878262776
HumanEval/43,222.64607000350952,164,1.3575979878262776
