task_id,batch_time,samples_in_batch,time_per_sample
HumanEval/0,200.87962937355042,164,1.2248757888631123
HumanEval/1,200.87962937355042,164,1.2248757888631123
HumanEval/2,200.87962937355042,164,1.2248757888631123
HumanEval/3,200.87962937355042,164,1.2248757888631123
HumanEval/4,200.87962937355042,164,1.2248757888631123
HumanEval/5,200.87962937355042,164,1.2248757888631123
HumanEval/6,200.87962937355042,164,1.2248757888631123
HumanEval/7,200.87962937355042,164,1.2248757888631123
HumanEval/8,200.87962937355042,164,1.2248757888631123
HumanEval/9,200.87962937355042,164,1.2248757888631123
HumanEval/10,200.87962937355042,164,1.2248757888631123
HumanEval/11,200.87962937355042,164,1.2248757888631123
HumanEval/12,200.87962937355042,164,1.2248757888631123
HumanEval/13,200.87962937355042,164,1.2248757888631123
HumanEval/14,200.87962937355042,164,1.2248757888631123
HumanEval/15,200.87962937355042,164,1.2248757888631123
HumanEval/16,200.87962937355042,164,1.2248757888631123
HumanEval/17,200.87962937355042,164,1.2248757888631123
HumanEval/18,200.87962937355042,164,1.2248757888631123
HumanEval/19,200.87962937355042,164,1.2248757888631123
HumanEval/20,200.87962937355042,164,1.2248757888631123
HumanEval/21,200.87962937355042,164,1.2248757888631123
HumanEval/22,200.87962937355042,164,1.2248757888631123
HumanEval/23,200.87962937355042,164,1.2248757888631123
HumanEval/24,200.87962937355042,164,1.2248757888631123
HumanEval/25,200.87962937355042,164,1.2248757888631123
HumanEval/26,200.87962937355042,164,1.2248757888631123
HumanEval/27,200.87962937355042,164,1.2248757888631123
HumanEval/28,200.87962937355042,164,1.2248757888631123
HumanEval/29,200.87962937355042,164,1.2248757888631123
HumanEval/30,200.87962937355042,164,1.2248757888631123
HumanEval/31,200.87962937355042,164,1.2248757888631123
HumanEval/32,200.87962937355042,164,1.2248757888631123
HumanEval/33,200.87962937355042,164,1.2248757888631123
HumanEval/34,200.87962937355042,164,1.2248757888631123
HumanEval/35,200.87962937355042,164,1.2248757888631123
HumanEval/36,200.87962937355042,164,1.2248757888631123
HumanEval/37,200.87962937355042,164,1.2248757888631123
HumanEval/38,200.87962937355042,164,1.2248757888631123
HumanEval/39,200.87962937355042,164,1.2248757888631123
HumanEval/40,200.87962937355042,164,1.2248757888631123
HumanEval/41,200.87962937355042,164,1.2248757888631123
HumanEval/42,200.87962937355042,164,1.2248757888631123
HumanEval/43,200.87962937355042,164,1.2248757888631123
HumanEval/44,200.87962937355042,164,1.2248757888631123
HumanEval/45,200.87962937355042,164,1.2248757888631123
HumanEval/46,200.87962937355042,164,1.2248757888631123
HumanEval/47,200.87962937355042,164,1.2248757888631123
HumanEval/48,200.87962937355042,164,1.2248757888631123
HumanEval/49,200.87962937355042,164,1.2248757888631123
HumanEval/50,200.87962937355042,164,1.2248757888631123
HumanEval/51,200.87962937355042,164,1.2248757888631123
HumanEval/52,200.87962937355042,164,1.2248757888631123
HumanEval/53,200.87962937355042,164,1.2248757888631123
HumanEval/54,200.87962937355042,164,1.2248757888631123
HumanEval/55,200.87962937355042,164,1.2248757888631123
HumanEval/56,200.87962937355042,164,1.2248757888631123
HumanEval/57,200.87962937355042,164,1.2248757888631123
HumanEval/58,200.87962937355042,164,1.2248757888631123
HumanEval/59,200.87962937355042,164,1.2248757888631123
HumanEval/60,200.87962937355042,164,1.2248757888631123
HumanEval/61,200.87962937355042,164,1.2248757888631123
HumanEval/62,200.87962937355042,164,1.2248757888631123
HumanEval/63,200.87962937355042,164,1.2248757888631123
HumanEval/64,200.87962937355042,164,1.2248757888631123
HumanEval/65,200.87962937355042,164,1.2248757888631123
HumanEval/66,200.87962937355042,164,1.2248757888631123
HumanEval/67,200.87962937355042,164,1.2248757888631123
HumanEval/68,200.87962937355042,164,1.2248757888631123
HumanEval/69,200.87962937355042,164,1.2248757888631123
HumanEval/70,200.87962937355042,164,1.2248757888631123
HumanEval/71,200.87962937355042,164,1.2248757888631123
HumanEval/72,200.87962937355042,164,1.2248757888631123
HumanEval/73,200.87962937355042,164,1.2248757888631123
HumanEval/74,200.87962937355042,164,1.2248757888631123
HumanEval/75,200.87962937355042,164,1.2248757888631123
HumanEval/76,200.87962937355042,164,1.2248757888631123
HumanEval/77,200.87962937355042,164,1.2248757888631123
HumanEval/78,200.87962937355042,164,1.2248757888631123
HumanEval/79,200.87962937355042,164,1.2248757888631123
HumanEval/80,200.87962937355042,164,1.2248757888631123
HumanEval/81,200.87962937355042,164,1.2248757888631123
HumanEval/82,200.87962937355042,164,1.2248757888631123
HumanEval/83,200.87962937355042,164,1.2248757888631123
HumanEval/84,200.87962937355042,164,1.2248757888631123
HumanEval/85,200.87962937355042,164,1.2248757888631123
HumanEval/86,200.87962937355042,164,1.2248757888631123
HumanEval/87,200.87962937355042,164,1.2248757888631123
HumanEval/88,200.87962937355042,164,1.2248757888631123
HumanEval/89,200.87962937355042,164,1.2248757888631123
HumanEval/90,200.87962937355042,164,1.2248757888631123
HumanEval/91,200.87962937355042,164,1.2248757888631123
HumanEval/92,200.87962937355042,164,1.2248757888631123
HumanEval/93,200.87962937355042,164,1.2248757888631123
HumanEval/94,200.87962937355042,164,1.2248757888631123
HumanEval/95,200.87962937355042,164,1.2248757888631123
HumanEval/96,200.87962937355042,164,1.2248757888631123
HumanEval/97,200.87962937355042,164,1.2248757888631123
HumanEval/98,200.87962937355042,164,1.2248757888631123
HumanEval/99,200.87962937355042,164,1.2248757888631123
HumanEval/100,200.87962937355042,164,1.2248757888631123
HumanEval/101,200.87962937355042,164,1.2248757888631123
HumanEval/102,200.87962937355042,164,1.2248757888631123
HumanEval/103,200.87962937355042,164,1.2248757888631123
HumanEval/104,200.87962937355042,164,1.2248757888631123
HumanEval/105,200.87962937355042,164,1.2248757888631123
HumanEval/106,200.87962937355042,164,1.2248757888631123
HumanEval/107,200.87962937355042,164,1.2248757888631123
HumanEval/108,200.87962937355042,164,1.2248757888631123
HumanEval/109,200.87962937355042,164,1.2248757888631123
HumanEval/110,200.87962937355042,164,1.2248757888631123
HumanEval/111,200.87962937355042,164,1.2248757888631123
HumanEval/112,200.87962937355042,164,1.2248757888631123
HumanEval/113,200.87962937355042,164,1.2248757888631123
HumanEval/114,200.87962937355042,164,1.2248757888631123
HumanEval/115,200.87962937355042,164,1.2248757888631123
HumanEval/116,200.87962937355042,164,1.2248757888631123
HumanEval/117,200.87962937355042,164,1.2248757888631123
HumanEval/118,200.87962937355042,164,1.2248757888631123
HumanEval/119,200.87962937355042,164,1.2248757888631123
HumanEval/120,200.87962937355042,164,1.2248757888631123
HumanEval/121,200.87962937355042,164,1.2248757888631123
HumanEval/122,200.87962937355042,164,1.2248757888631123
HumanEval/123,200.87962937355042,164,1.2248757888631123
HumanEval/124,200.87962937355042,164,1.2248757888631123
HumanEval/125,200.87962937355042,164,1.2248757888631123
HumanEval/126,200.87962937355042,164,1.2248757888631123
HumanEval/127,200.87962937355042,164,1.2248757888631123
HumanEval/128,200.87962937355042,164,1.2248757888631123
HumanEval/129,200.87962937355042,164,1.2248757888631123
HumanEval/130,200.87962937355042,164,1.2248757888631123
HumanEval/131,200.87962937355042,164,1.2248757888631123
HumanEval/132,200.87962937355042,164,1.2248757888631123
HumanEval/133,200.87962937355042,164,1.2248757888631123
HumanEval/134,200.87962937355042,164,1.2248757888631123
HumanEval/135,200.87962937355042,164,1.2248757888631123
HumanEval/136,200.87962937355042,164,1.2248757888631123
HumanEval/137,200.87962937355042,164,1.2248757888631123
HumanEval/138,200.87962937355042,164,1.2248757888631123
HumanEval/139,200.87962937355042,164,1.2248757888631123
HumanEval/140,200.87962937355042,164,1.2248757888631123
HumanEval/141,200.87962937355042,164,1.2248757888631123
HumanEval/142,200.87962937355042,164,1.2248757888631123
HumanEval/143,200.87962937355042,164,1.2248757888631123
HumanEval/144,200.87962937355042,164,1.2248757888631123
HumanEval/145,200.87962937355042,164,1.2248757888631123
HumanEval/146,200.87962937355042,164,1.2248757888631123
HumanEval/147,200.87962937355042,164,1.2248757888631123
HumanEval/148,200.87962937355042,164,1.2248757888631123
HumanEval/149,200.87962937355042,164,1.2248757888631123
HumanEval/150,200.87962937355042,164,1.2248757888631123
HumanEval/151,200.87962937355042,164,1.2248757888631123
HumanEval/152,200.87962937355042,164,1.2248757888631123
HumanEval/153,200.87962937355042,164,1.2248757888631123
HumanEval/154,200.87962937355042,164,1.2248757888631123
HumanEval/155,200.87962937355042,164,1.2248757888631123
HumanEval/156,200.87962937355042,164,1.2248757888631123
HumanEval/157,200.87962937355042,164,1.2248757888631123
HumanEval/158,200.87962937355042,164,1.2248757888631123
HumanEval/159,200.87962937355042,164,1.2248757888631123
HumanEval/160,200.87962937355042,164,1.2248757888631123
HumanEval/161,200.87962937355042,164,1.2248757888631123
HumanEval/162,200.87962937355042,164,1.2248757888631123
HumanEval/163,200.87962937355042,164,1.2248757888631123
HumanEval/0,195.29282212257385,164,1.190809890991304
HumanEval/1,195.29282212257385,164,1.190809890991304
HumanEval/2,195.29282212257385,164,1.190809890991304
HumanEval/3,195.29282212257385,164,1.190809890991304
HumanEval/4,195.29282212257385,164,1.190809890991304
HumanEval/5,195.29282212257385,164,1.190809890991304
HumanEval/6,195.29282212257385,164,1.190809890991304
HumanEval/7,195.29282212257385,164,1.190809890991304
HumanEval/8,195.29282212257385,164,1.190809890991304
HumanEval/9,195.29282212257385,164,1.190809890991304
HumanEval/10,195.29282212257385,164,1.190809890991304
HumanEval/11,195.29282212257385,164,1.190809890991304
HumanEval/12,195.29282212257385,164,1.190809890991304
HumanEval/13,195.29282212257385,164,1.190809890991304
HumanEval/14,195.29282212257385,164,1.190809890991304
HumanEval/15,195.29282212257385,164,1.190809890991304
HumanEval/16,195.29282212257385,164,1.190809890991304
HumanEval/17,195.29282212257385,164,1.190809890991304
HumanEval/18,195.29282212257385,164,1.190809890991304
HumanEval/19,195.29282212257385,164,1.190809890991304
HumanEval/20,195.29282212257385,164,1.190809890991304
HumanEval/21,195.29282212257385,164,1.190809890991304
HumanEval/22,195.29282212257385,164,1.190809890991304
