task_id,batch_time,samples_in_batch,time_per_sample
HumanEval/0,1490.1307735443115,164,9.086163253318972
HumanEval/1,1490.1307735443115,164,9.086163253318972
HumanEval/2,1490.1307735443115,164,9.086163253318972
HumanEval/3,1490.1307735443115,164,9.086163253318972
HumanEval/4,1490.1307735443115,164,9.086163253318972
HumanEval/5,1490.1307735443115,164,9.086163253318972
HumanEval/6,1490.1307735443115,164,9.086163253318972
HumanEval/7,1490.1307735443115,164,9.086163253318972
HumanEval/8,1490.1307735443115,164,9.086163253318972
HumanEval/9,1490.1307735443115,164,9.086163253318972
HumanEval/10,1490.1307735443115,164,9.086163253318972
HumanEval/11,1490.1307735443115,164,9.086163253318972
HumanEval/12,1490.1307735443115,164,9.086163253318972
HumanEval/13,1490.1307735443115,164,9.086163253318972
HumanEval/14,1490.1307735443115,164,9.086163253318972
HumanEval/15,1490.1307735443115,164,9.086163253318972
HumanEval/16,1490.1307735443115,164,9.086163253318972
HumanEval/17,1490.1307735443115,164,9.086163253318972
HumanEval/18,1490.1307735443115,164,9.086163253318972
HumanEval/19,1490.1307735443115,164,9.086163253318972
HumanEval/20,1490.1307735443115,164,9.086163253318972
HumanEval/21,1490.1307735443115,164,9.086163253318972
HumanEval/22,1490.1307735443115,164,9.086163253318972
HumanEval/23,1490.1307735443115,164,9.086163253318972
HumanEval/24,1490.1307735443115,164,9.086163253318972
HumanEval/25,1490.1307735443115,164,9.086163253318972
HumanEval/26,1490.1307735443115,164,9.086163253318972
HumanEval/27,1490.1307735443115,164,9.086163253318972
HumanEval/28,1490.1307735443115,164,9.086163253318972
HumanEval/29,1490.1307735443115,164,9.086163253318972
HumanEval/30,1490.1307735443115,164,9.086163253318972
HumanEval/31,1490.1307735443115,164,9.086163253318972
HumanEval/32,1490.1307735443115,164,9.086163253318972
HumanEval/33,1490.1307735443115,164,9.086163253318972
HumanEval/34,1490.1307735443115,164,9.086163253318972
HumanEval/35,1490.1307735443115,164,9.086163253318972
HumanEval/36,1490.1307735443115,164,9.086163253318972
HumanEval/37,1490.1307735443115,164,9.086163253318972
HumanEval/38,1490.1307735443115,164,9.086163253318972
HumanEval/39,1490.1307735443115,164,9.086163253318972
HumanEval/40,1490.1307735443115,164,9.086163253318972
HumanEval/41,1490.1307735443115,164,9.086163253318972
HumanEval/42,1490.1307735443115,164,9.086163253318972
HumanEval/43,1490.1307735443115,164,9.086163253318972
HumanEval/44,1490.1307735443115,164,9.086163253318972
HumanEval/45,1490.1307735443115,164,9.086163253318972
HumanEval/46,1490.1307735443115,164,9.086163253318972
HumanEval/47,1490.1307735443115,164,9.086163253318972
HumanEval/48,1490.1307735443115,164,9.086163253318972
HumanEval/49,1490.1307735443115,164,9.086163253318972
HumanEval/50,1490.1307735443115,164,9.086163253318972
HumanEval/51,1490.1307735443115,164,9.086163253318972
HumanEval/52,1490.1307735443115,164,9.086163253318972
HumanEval/53,1490.1307735443115,164,9.086163253318972
HumanEval/54,1490.1307735443115,164,9.086163253318972
HumanEval/55,1490.1307735443115,164,9.086163253318972
HumanEval/56,1490.1307735443115,164,9.086163253318972
HumanEval/57,1490.1307735443115,164,9.086163253318972
HumanEval/58,1490.1307735443115,164,9.086163253318972
HumanEval/59,1490.1307735443115,164,9.086163253318972
HumanEval/60,1490.1307735443115,164,9.086163253318972
HumanEval/61,1490.1307735443115,164,9.086163253318972
HumanEval/62,1490.1307735443115,164,9.086163253318972
HumanEval/63,1490.1307735443115,164,9.086163253318972
HumanEval/64,1490.1307735443115,164,9.086163253318972
HumanEval/65,1490.1307735443115,164,9.086163253318972
HumanEval/66,1490.1307735443115,164,9.086163253318972
HumanEval/67,1490.1307735443115,164,9.086163253318972
HumanEval/68,1490.1307735443115,164,9.086163253318972
HumanEval/69,1490.1307735443115,164,9.086163253318972
HumanEval/70,1490.1307735443115,164,9.086163253318972
HumanEval/71,1490.1307735443115,164,9.086163253318972
HumanEval/72,1490.1307735443115,164,9.086163253318972
HumanEval/73,1490.1307735443115,164,9.086163253318972
HumanEval/74,1490.1307735443115,164,9.086163253318972
HumanEval/75,1490.1307735443115,164,9.086163253318972
HumanEval/76,1490.1307735443115,164,9.086163253318972
HumanEval/77,1490.1307735443115,164,9.086163253318972
HumanEval/78,1490.1307735443115,164,9.086163253318972
HumanEval/79,1490.1307735443115,164,9.086163253318972
HumanEval/80,1490.1307735443115,164,9.086163253318972
HumanEval/81,1490.1307735443115,164,9.086163253318972
HumanEval/82,1490.1307735443115,164,9.086163253318972
HumanEval/83,1490.1307735443115,164,9.086163253318972
HumanEval/84,1490.1307735443115,164,9.086163253318972
HumanEval/85,1490.1307735443115,164,9.086163253318972
HumanEval/86,1490.1307735443115,164,9.086163253318972
HumanEval/87,1490.1307735443115,164,9.086163253318972
HumanEval/88,1490.1307735443115,164,9.086163253318972
HumanEval/89,1490.1307735443115,164,9.086163253318972
HumanEval/90,1490.1307735443115,164,9.086163253318972
HumanEval/91,1490.1307735443115,164,9.086163253318972
HumanEval/92,1490.1307735443115,164,9.086163253318972
