task_id,batch_time,samples_in_batch
batch_0_0,10.195413589477539,8
batch_0_1,9.094278812408447,8
batch_0_2,9.535685062408447,8
batch_0_3,8.787900686264038,8
batch_0_4,11.261562824249268,8
batch_0_5,9.618610620498657,8
batch_0_6,9.035763263702393,8
batch_0_7,9.220870971679688,8
batch_0_8,12.268987655639648,8
batch_0_9,12.031494855880737,8
batch_0_10,11.513599157333374,8
batch_0_11,11.799099445343018,8
batch_0_12,9.32714581489563,8
batch_0_13,12.027204275131226,8
batch_0_14,12.455071210861206,8
batch_0_15,11.371818542480469,8
batch_0_16,13.853729248046875,8
batch_0_17,10.411378860473633,8
batch_0_18,10.344154357910156,8
batch_0_19,11.632599115371704,8
batch_0_20,7.907715082168579,4
batch_1_0,8.72853684425354,8
batch_1_1,9.088906288146973,8
batch_1_2,9.526632308959961,8
batch_1_3,8.78072714805603,8
batch_1_4,11.246587991714478,8
batch_1_5,9.602744340896606,8
batch_1_6,9.031590461730957,8
batch_1_7,9.21393871307373,8
batch_1_8,12.25491714477539,8
batch_1_9,12.016091346740723,8
batch_1_10,11.505377531051636,8
batch_1_11,11.790716171264648,8
batch_1_12,9.32951283454895,8
batch_1_13,12.018899917602539,8
batch_1_14,12.452564239501953,8
batch_1_15,11.368910312652588,8
batch_1_16,13.85155963897705,8
batch_1_17,10.410348176956177,8
batch_1_18,10.349635124206543,8
batch_1_19,11.638493776321411,8
batch_1_20,7.884313583374023,4
batch_2_0,8.738291025161743,8
batch_2_1,9.092099905014038,8
batch_2_2,9.531747341156006,8
batch_2_3,8.800068140029907,8
batch_2_4,11.253190994262695,8
batch_2_5,9.607158899307251,8
batch_2_6,9.036645412445068,8
batch_2_7,9.215645790100098,8
batch_2_8,12.259648084640503,8
batch_2_9,12.016553163528442,8
batch_2_10,11.501630067825317,8
batch_2_11,11.792500734329224,8
batch_2_12,9.32395887374878,8
batch_2_13,12.01848030090332,8
batch_2_14,12.452651262283325,8
batch_2_15,11.365103006362915,8
batch_2_16,13.84993314743042,8
batch_2_17,10.411526203155518,8
batch_2_18,10.34713101387024,8
batch_2_19,11.632957935333252,8
batch_2_20,7.914388656616211,4
batch_3_0,8.723510026931763,8
batch_3_1,9.086197853088379,8
batch_3_2,9.521488666534424,8
batch_3_3,8.768544912338257,8
batch_3_4,11.246400117874146,8
batch_3_5,9.602969408035278,8
batch_3_6,9.031964540481567,8
batch_3_7,9.214014768600464,8
batch_3_8,12.26127314567566,8
batch_3_9,12.01694631576538,8
batch_3_10,11.505141019821167,8
batch_3_11,11.793974876403809,8
batch_3_12,9.326365947723389,8
batch_3_13,12.02422046661377,8
batch_3_14,12.45711612701416,8
batch_3_15,11.367383241653442,8
batch_3_16,13.84787631034851,8
batch_3_17,10.41028881072998,8
batch_3_18,10.34366226196289,8
batch_3_19,11.634309768676758,8
batch_3_20,7.892573118209839,4
batch_4_0,8.725867986679077,8
batch_4_1,9.090559959411621,8
batch_4_2,9.529669523239136,8
batch_4_3,8.772584915161133,8
batch_4_4,11.25392770767212,8
batch_4_5,9.614693641662598,8
batch_4_6,9.03742003440857,8
