task_id,batch_time,samples_in_batch
batch_0_0,16.927000045776367,8
batch_0_1,14.778266429901123,8
batch_0_2,15.251441240310669,8
batch_0_3,14.3556067943573,8
batch_0_4,17.508248805999756,8
batch_0_5,15.290472030639648,8
batch_0_6,14.567472696304321,8
batch_0_7,14.926137924194336,8
batch_0_8,18.83843231201172,8
batch_0_9,18.520033597946167,8
batch_0_10,17.869301319122314,8
batch_0_11,18.284024715423584,8
batch_0_12,14.97311806678772,8
batch_0_13,18.524744987487793,8
batch_0_14,19.06666135787964,8
batch_0_15,17.655840158462524,8
batch_0_16,20.859201431274414,8
batch_0_17,16.436301708221436,8
batch_0_18,16.26191735267639,8
batch_0_19,18.05189037322998,8
batch_0_20,10.843165874481201,4
batch_1_0,14.178384780883789,8
batch_1_1,14.756203651428223,8
batch_1_2,15.244439125061035,8
batch_1_3,14.34494137763977,8
batch_1_4,17.4930739402771,8
batch_1_5,15.281249761581421,8
batch_1_6,14.557888746261597,8
batch_1_7,14.921092987060547,8
batch_1_8,18.83305597305298,8
batch_1_9,18.516809940338135,8
batch_1_10,17.860069036483765,8
batch_1_11,18.27552318572998,8
batch_1_12,14.963393211364746,8
batch_1_13,18.514282703399658,8
batch_1_14,19.052576303482056,8
batch_1_15,17.651771783828735,8
batch_1_16,20.85548710823059,8
batch_1_17,16.43319869041443,8
batch_1_18,16.262027740478516,8
batch_1_19,18.04969835281372,8
batch_1_20,10.845631122589111,4
batch_2_0,14.179874897003174,8
batch_2_1,14.762363910675049,8
batch_2_2,15.246002674102783,8
batch_2_3,14.34553599357605,8
batch_2_4,17.492534399032593,8
batch_2_5,15.337393760681152,8
batch_2_6,14.564846277236938,8
batch_2_7,14.925281047821045,8
batch_2_8,18.83840560913086,8
batch_2_9,18.513973236083984,8
batch_2_10,17.858068227767944,8
batch_2_11,18.27975034713745,8
batch_2_12,14.967989921569824,8
batch_2_13,18.519080638885498,8
batch_2_14,19.055163145065308,8
batch_2_15,17.64697813987732,8
batch_2_16,20.850507497787476,8
batch_2_17,16.4311420917511,8
batch_2_18,16.259071826934814,8
batch_2_19,18.04964828491211,8
batch_2_20,10.838593482971191,4
batch_3_0,14.183419227600098,8
batch_3_1,14.75576639175415,8
batch_3_2,15.242425203323364,8
batch_3_3,14.344781398773193,8
batch_3_4,17.490607261657715,8
batch_3_5,15.282944440841675,8
batch_3_6,14.564130067825317,8
batch_3_7,14.922252893447876,8
batch_3_8,18.83391523361206,8
batch_3_9,18.516406059265137,8
batch_3_10,17.858272790908813,8
batch_3_11,18.2826886177063,8
batch_3_12,14.967799425125122,8
batch_3_13,18.51738715171814,8
batch_3_14,19.050349235534668,8
batch_3_15,17.642669677734375,8
batch_3_16,20.84899067878723,8
batch_3_17,16.426555156707764,8
batch_3_18,16.25461769104004,8
batch_3_19,18.043314218521118,8
batch_3_20,10.835442781448364,4
batch_4_0,14.17638111114502,8
batch_4_1,14.752821683883667,8
batch_4_2,15.243044376373291,8
batch_4_3,14.34394121170044,8
batch_4_4,17.489245176315308,8
batch_4_5,15.28294324874878,8
batch_4_6,14.560418367385864,8
batch_4_7,14.922404289245605,8
batch_4_8,18.830596923828125,8
batch_4_9,18.511503219604492,8
batch_4_10,17.856972694396973,8
batch_4_11,18.274713039398193,8
batch_4_12,14.961250305175781,8
batch_4_13,18.514734745025635,8
batch_4_14,19.05138373374939,8
batch_4_15,17.647075176239014,8
batch_4_16,20.852635145187378,8
batch_4_17,16.430748224258423,8
batch_4_18,16.260663747787476,8
batch_4_19,18.049150705337524,8
batch_4_20,10.841864824295044,4
batch_5_0,14.18155813217163,8
batch_5_1,14.755977153778076,8
batch_5_2,15.244308471679688,8
batch_5_3,14.346217632293701,8
batch_5_4,17.487606048583984,8
batch_5_5,15.284552574157715,8
batch_5_6,14.558889627456665,8
batch_5_7,14.919389963150024,8
batch_5_8,18.830923318862915,8
batch_5_9,18.51174831390381,8
batch_5_10,17.856969833374023,8
batch_5_11,18.276456594467163,8
batch_5_12,14.963541746139526,8
batch_5_13,18.513569116592407,8
batch_5_14,19.04981565475464,8
batch_5_15,17.64707064628601,8
batch_5_16,20.850828886032104,8
batch_5_17,16.427360773086548,8
batch_5_18,16.258174657821655,8
batch_5_19,18.047743797302246,8
batch_5_20,10.840012073516846,4
batch_6_0,14.181423664093018,8
batch_6_1,14.755757331848145,8
batch_6_2,15.244826793670654,8
batch_6_3,14.346729278564453,8
batch_6_4,17.490708589553833,8
