task_id,batch_time,samples_in_batch,time_per_sample
HumanEval/0,3237.5459253787994,164,19.74113369133414
HumanEval/1,3237.5459253787994,164,19.74113369133414
HumanEval/2,3237.5459253787994,164,19.74113369133414
HumanEval/3,3237.5459253787994,164,19.74113369133414
HumanEval/4,3237.5459253787994,164,19.74113369133414
HumanEval/5,3237.5459253787994,164,19.74113369133414
HumanEval/6,3237.5459253787994,164,19.74113369133414
HumanEval/7,3237.5459253787994,164,19.74113369133414
HumanEval/8,3237.5459253787994,164,19.74113369133414
HumanEval/9,3237.5459253787994,164,19.74113369133414
HumanEval/10,3237.5459253787994,164,19.74113369133414
HumanEval/11,3237.5459253787994,164,19.74113369133414
HumanEval/12,3237.5459253787994,164,19.74113369133414
HumanEval/13,3237.5459253787994,164,19.74113369133414
HumanEval/14,3237.5459253787994,164,19.74113369133414
HumanEval/15,3237.5459253787994,164,19.74113369133414
HumanEval/16,3237.5459253787994,164,19.74113369133414
HumanEval/17,3237.5459253787994,164,19.74113369133414
HumanEval/18,3237.5459253787994,164,19.74113369133414
HumanEval/19,3237.5459253787994,164,19.74113369133414
HumanEval/20,3237.5459253787994,164,19.74113369133414
HumanEval/21,3237.5459253787994,164,19.74113369133414
HumanEval/22,3237.5459253787994,164,19.74113369133414
HumanEval/23,3237.5459253787994,164,19.74113369133414
HumanEval/24,3237.5459253787994,164,19.74113369133414
HumanEval/25,3237.5459253787994,164,19.74113369133414
HumanEval/26,3237.5459253787994,164,19.74113369133414
HumanEval/27,3237.5459253787994,164,19.74113369133414
HumanEval/28,3237.5459253787994,164,19.74113369133414
HumanEval/29,3237.5459253787994,164,19.74113369133414
HumanEval/30,3237.5459253787994,164,19.74113369133414
HumanEval/31,3237.5459253787994,164,19.74113369133414
HumanEval/32,3237.5459253787994,164,19.74113369133414
HumanEval/33,3237.5459253787994,164,19.74113369133414
HumanEval/34,3237.5459253787994,164,19.74113369133414
HumanEval/35,3237.5459253787994,164,19.74113369133414
HumanEval/36,3237.5459253787994,164,19.74113369133414
HumanEval/37,3237.5459253787994,164,19.74113369133414
HumanEval/38,3237.5459253787994,164,19.74113369133414
HumanEval/39,3237.5459253787994,164,19.74113369133414
HumanEval/40,3237.5459253787994,164,19.74113369133414
HumanEval/41,3237.5459253787994,164,19.74113369133414
HumanEval/42,3237.5459253787994,164,19.74113369133414
HumanEval/43,3237.5459253787994,164,19.74113369133414
HumanEval/44,3237.5459253787994,164,19.74113369133414
HumanEval/45,3237.5459253787994,164,19.74113369133414
HumanEval/46,3237.5459253787994,164,19.74113369133414
HumanEval/47,3237.5459253787994,164,19.74113369133414
HumanEval/48,3237.5459253787994,164,19.74113369133414
HumanEval/49,3237.5459253787994,164,19.74113369133414
HumanEval/50,3237.5459253787994,164,19.74113369133414
HumanEval/51,3237.5459253787994,164,19.74113369133414
HumanEval/52,3237.5459253787994,164,19.74113369133414
HumanEval/53,3237.5459253787994,164,19.74113369133414
HumanEval/54,3237.5459253787994,164,19.74113369133414
HumanEval/55,3237.5459253787994,164,19.74113369133414
HumanEval/56,3237.5459253787994,164,19.74113369133414
HumanEval/57,3237.5459253787994,164,19.74113369133414
HumanEval/58,3237.5459253787994,164,19.74113369133414
HumanEval/59,3237.5459253787994,164,19.74113369133414
HumanEval/60,3237.5459253787994,164,19.74113369133414
HumanEval/61,3237.5459253787994,164,19.74113369133414
HumanEval/62,3237.5459253787994,164,19.74113369133414
HumanEval/63,3237.5459253787994,164,19.74113369133414
HumanEval/64,3237.5459253787994,164,19.74113369133414
HumanEval/65,3237.5459253787994,164,19.74113369133414
HumanEval/66,3237.5459253787994,164,19.74113369133414
